sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-12-02",="06:47:33",="06:49:19",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-12-02",="06:50:09",="06:53:23",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-12-02",="06:55:22",="06:57:47",="hi-mix",="RI-0352",="FAIL",="PASS",="25119843",="PASS",="5119843",="PASS",="672",="PASS",="10441",="PASS",="5263",="PASS",="4316",="PASS",="3247",="PASS",="1772",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="PASS",="93",="90",="3",="PASS",="904000",="1614159977",="524358714",="-71",="10",="524358714",="1614159977",="-29",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="FAIL",="0",="0",="863238071067518",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00005C87D8D0403F",="-",="",
="2024-12-02",="06:58:28",="07:01:06",="hi-mix",="RI-0352",="FAIL",="PASS",="25119862",="PASS",="5119862",="PASS",="694",="PASS",="10441",="PASS",="5322",="PASS",="4326",="PASS",="3261",="PASS",="1777",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="PASS",="93",="93",="5",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00005C87D8D0427E",="-",="",
="2024-12-02",="07:02:34",="07:08:12",="hi-mix",="RI-0352",="PASS",="PASS",="25119861",="PASS",="5119861",="PASS",="756",="PASS",="10409",="PASS",="5322",="PASS",="4345",="PASS",="3261",="PASS",="1767",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="PASS",="93",="90",="3",="PASS",="904000",="312597784",="222177184",="-74",="11",="222177184",="312597784",="-30",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="863238071069340",="89551080357045308148",="Vivo",="PASS",="1",="12",="0.74",="PASS",="89550531460000699258",="Claro",="PASS",="-",="PASS",="0186B96056377DD9",="PASS",="75374F987B04F671A2A354D6805237F4",="PASS",="78472DD0",="PASS",="000516800014D67A",="PASS",="5F2750FB5DDE6102D3ACEB258AA57AB6",
="2024-12-02",="07:08:54",="07:14:35",="hi-mix",="RI-0352",="PASS",="PASS",="25119862",="PASS",="5119862",="PASS",="802",="PASS",="10409",="PASS",="5322",="PASS",="4321",="PASS",="3261",="PASS",="1777",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="PASS",="90",="90",="0",="PASS",="904000",="1331630325",="655267116",="-71",="11",="655267116",="1331630325",="-30",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="863238071067468",="89551080357045308148",="Vivo",="PASS",="2",="16",="0.65",="PASS",="89550531460000699225",="Claro",="PASS",="-",="PASS",="47663514F538AAFC",="PASS",="95D298C0A254ACE9CEFEDEB8ED6BF8D7",="PASS",="CF9CFA83",="PASS",="00005C87D8D0427E",="PASS",="57C0E350A9B2B9ABEB5833C121D73B5C",
="2024-12-02",="07:14:58",="07:16:49",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="484",="PASS",="10409",="PASS",="5302",="PASS",="4355",="PASS",="3251",="PASS",="1777",="PASS",="PASS",="v0.5.28",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D734",="-",="",
="2024-12-02",="07:17:14",="07:26:10",="hi-mix",="RI-0352",="PASS",="PASS",="25119604",="PASS",="5119604",="PASS",="816",="PASS",="10409",="PASS",="5312",="PASS",="4355",="PASS",="3247",="PASS",="1777",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11432",="PASS",="90",="93",="3",="PASS",="904000",="876431958",="720829240",="-74",="12",="720829240",="876431958",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="863238071068797",="89551080357045308148",="Vivo",="PASS",="2",="14",="0.70",="PASS",="89550531460000699241",="Claro",="PASS",="-",="PASS",="22086C53E20557F4",="PASS",="28723FD622C524339602F45A0BA6418D",="PASS",="6C17006C",="PASS",="000516800014D734",="PASS",="034AC82BAE476A861391FCA9B5130636",
="2024-12-02",="07:26:48",="07:28:49",="hi-mix",="RI-0352",="FAIL",="PASS",="25119939",="PASS",="5119939",="PASS",="694",="PASS",="10441",="PASS",="5263",="PASS",="4331",="PASS",="3242",="PASS",="1777",="PASS",="PASS",="v0.5.28",="FAIL",="1100",="01000",="0011",="00111",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D76D",="-",="",
="2024-12-02",="07:29:52",="07:31:02",="hi-mix",="RI-0352",="FAIL",="PASS",="25119979",="PASS",="5119979",="PASS",="488",="PASS",="10409",="PASS",="5283",="PASS",="4301",="PASS",="3271",="PASS",="1772",="PASS",="PASS",="v0.5.28",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D678",="-",="",
="2024-12-02",="07:31:40",="07:36:36",="hi-mix",="RI-0352",="FAIL",="PASS",="25120025",="PASS",="5120025",="PASS",="616",="PASS",="10376",="PASS",="5312",="PASS",="4316",="PASS",="3242",="PASS",="1767",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11515",="PASS",="90",="93",="3",="PASS",="904000",="1063698972",="384932641",="-70",="10",="384932641",="1063698972",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="863238071076790",="89551080357045308171",="Vivo",="FAIL",="2",="13",="0.70",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D72C",="-",="",
="2024-12-02",="07:37:24",="07:41:28",="hi-mix",="RI-0352",="FAIL",="PASS",="25120025",="PASS",="5120025",="PASS",="748",="PASS",="10441",="PASS",="5312",="PASS",="4311",="PASS",="3242",="PASS",="1767",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="PASS",="90",="90",="0",="FAIL",="904000",="567457914",="871323782",="-59",="9",="",="135738053",="0",="0",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D72C",="-",="",
="2024-12-02",="07:46:34",="07:54:54",="hi-mix",="RI-0352",="PASS",="PASS",="25119940",="PASS",="5119940",="PASS",="544",="PASS",="10409",="PASS",="5332",="PASS",="4335",="PASS",="3242",="PASS",="1772",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="PASS",="90",="90",="0",="PASS",="904000",="1385088375",="1465421019",="-78",="11",="1465421019",="1385088375",="-30",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="863238071082269",="89551080357045139790",="Vivo",="PASS",="2",="12",="0.81",="PASS",="89550531460000694275",="Claro",="PASS",="-",="PASS",="2B780911AC2EE60A",="PASS",="CA4106B855095091FF204C5030F051F0",="PASS",="F0E1CB2C",="PASS",="00005C87D8D03A38",="PASS",="31C4508736338C845C6FDC9B2E5F675C",
="2024-12-02",="07:55:37",="08:02:01",="hi-mix",="RI-0352",="PASS",="PASS",="25119976",="PASS",="5119976",="PASS",="586",="PASS",="10409",="PASS",="5332",="PASS",="4306",="PASS",="3242",="PASS",="1767",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="PASS",="90",="90",="0",="PASS",="904000",="1316082031",="1733349529",="-73",="11",="1733349529",="1316082031",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="863238071076246",="89551080357045139790",="Vivo",="PASS",="2",="11",="0.84",="PASS",="89550531460000693871",="Claro",="PASS",="-",="PASS",="3AD4F22C3F89C1A9",="PASS",="5E6C70E21F3AE1234925BFD8433D1DE9",="PASS",="2E9972DF",="PASS",="000516800014D765",="PASS",="62820090FB4D7FEAE613EBF5F34C08E2",
="2024-12-02",="08:02:28",="08:07:26",="hi-mix",="RI-0352",="FAIL",="PASS",="25119980",="PASS",="5119980",="PASS",="564",="PASS",="10441",="PASS",="5273",="PASS",="4355",="PASS",="3251",="PASS",="1787",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="PASS",="90",="93",="3",="FAIL",="904000",="1262103511",="1467394005",="-61",="9",="",="1330274790",="0",="0",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D691",="-",="",
="2024-12-02",="08:08:09",="08:13:47",="hi-mix",="RI-0352",="PASS",="PASS",="25119831",="PASS",="5119831",="PASS",="478",="PASS",="10473",="PASS",="5273",="PASS",="4306",="PASS",="3256",="PASS",="1762",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="PASS",="90",="93",="3",="PASS",="904000",="1177852226",="1317252683",="-70",="11",="1317252683",="1177852226",="-34",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="863238071081857",="89551080357045139790",="Vivo",="PASS",="2",="11",="0.81",="PASS",="89550531460000697948",="Claro",="PASS",="-",="PASS",="4D04985B4F34317D",="PASS",="115775A1896D10F711DCA3DB433F7F37",="PASS",="4D0BDCE8",="PASS",="000516800014D74D",="PASS",="A613295D74DFA73310C57F5AFAB30988",
="2024-12-02",="08:14:09",="08:16:20",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="472",="PASS",="10409",="PASS",="5312",="PASS",="4321",="PASS",="3242",="PASS",="1762",="PASS",="PASS",="v0.5.28",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014D672",="-",="",
="2024-12-02",="08:17:54",="08:21:05",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-12-02",="08:21:59",="08:28:53",="hi-mix",="RI-0352",="PASS",="PASS",="25120222",="PASS",="5120222",="PASS",="738",="PASS",="10409",="PASS",="5263",="PASS",="4326",="PASS",="3261",="PASS",="1752",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="PASS",="93",="90",="3",="PASS",="904000",="914952652",="1157501723",="-73",="11",="1157501723",="914952652",="-33",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="863238071061610",="89551080357045308148",="Vivo",="PASS",="2",="12",="0.76",="PASS",="89550531460000693863",="Claro",="PASS",="-",="PASS",="4361705D442549F2",="PASS",="5764594456884F1C34F84D99B652FECF",="PASS",="00FCE04D",="PASS",="00005C87D8D04288",="PASS",="5EC830335EA0F4C46E28A6622C2A00C3",
="2024-12-02",="08:29:53",="08:43:50",="hi-mix",="RI-0352",="PASS",="PASS",="25120250",="PASS",="5120250",="PASS",="638",="PASS",="10409",="PASS",="5302",="PASS",="4287",="PASS",="3251",="PASS",="1777",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11419",="PASS",="93",="93",="5",="PASS",="904000",="1823774874",="25040496",="-74",="10",="25040496",="1823774874",="-30",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="863238071093977",="89551080357045308148",="Vivo",="PASS",="1",="12",="0.77",="PASS",="89550531460000694358",="Claro",="PASS",="-",="PASS",="AEB74035307425BF",="PASS",="F25550C7B38BE4EC9F6B44C870FF3E9C",="PASS",="3D2E39F7",="PASS",="00005C87D8D03DB6",="PASS",="2ECD2A32AAAD8A32D8819843BACD1EBC",
="2024-12-02",="08:44:38",="08:52:49",="hi-mix",="RI-0352",="PASS",="PASS",="25120122",="PASS",="5120122",="PASS",="796",="PASS",="10441",="PASS",="5302",="PASS",="4321",="PASS",="3242",="PASS",="1762",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="PASS",="93",="93",="5",="PASS",="904000",="912644982",="563975111",="-74",="11",="563975111",="912644982",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="863238071076758",="89551080357045139790",="Vivo",="PASS",="2",="13",="0.77",="PASS",="89550531460000694333",="Claro",="PASS",="-",="PASS",="D6056019381CF988",="PASS",="6A031F8AE13BC0D6A6BEBAE4ECA1BEC4",="PASS",="E4B2A272",="PASS",="000516800014D672",="PASS",="E85C6FD41C1F018077667C3C9990C9E9",
="2024-12-02",="08:54:09",="08:59:50",="hi-mix",="RI-0352",="PASS",="PASS",="25119939",="PASS",="5119939",="PASS",="754",="PASS",="10441",="PASS",="5273",="PASS",="4340",="PASS",="3256",="PASS",="1782",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="PASS",="90",="90",="0",="PASS",="904000",="1807118439",="207815528",="-75",="11",="207815528",="1807118439",="-30",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="863238071069225",="89551080357045139790",="Vivo",="PASS",="2",="13",="0.74",="PASS",="89550531460000696924",="Claro",="PASS",="-",="PASS",="9F8A236F3BBF8B44",="PASS",="575F8F5B76236DFCE55B0A192A17E359",="PASS",="6BD88FE2",="PASS",="000516800014D76D",="PASS",="F975588562092D3346070EFB760D5662",
="2024-12-02",="09:01:36",="09:03:29",="hi-mix",="RI-0352",="FAIL",="PASS",="25120214",="PASS",="5120214",="PASS",="512",="PASS",="10376",="PASS",="5312",="PASS",="4326",="PASS",="3256",="PASS",="1762",="PASS",="PASS",="v0.5.28",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="PASS",="93",="93",="5",="-",="904000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00005C87D8D03DA6",="-",="",
