sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-06-27",="03:05:13",="03:06:48",="hi-mix",="RI-0352",="FAIL",="PASS",="25102570",="PASS",="5102570",="PASS",="420",="PASS",="10340",="PASS",="5373",="PASS",="4360",="PASS",="3261",="PASS",="1801",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148CF8",="-",="",
="2024-06-27",="03:07:28",="03:16:19",="hi-mix",="RI-0352",="PASS",="PASS",="25102570",="PASS",="5102570",="PASS",="718",="PASS",="10308",="PASS",="5373",="PASS",="4355",="PASS",="3261",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11737",="-",="0",="0",="0",="PASS",="906000",="564761894",="440160874",="-39",="11",="440160874",="564761894",="-49",="8",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056329286",="89551080157072791251",="Vivo",="PASS",="2",="14",="0.71",="PASS",="89550534400026554175",="Claro",="PASS",="-",="PASS",="C0E12A020CC78ACC",="PASS",="86440306C0B2E846688760F558F4B470",="PASS",="E1129DCC",="PASS",="0005168000148CF8",="PASS",="26A05543E821A41EA0D03E82D06CFC97",
="2024-06-27",="03:47:58",="03:56:20",="hi-mix",="RI-0352",="PASS",="PASS",="25102116",="PASS",="5102116",="PASS",="412",="PASS",="10276",="PASS",="5383",="PASS",="4345",="PASS",="3256",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="-",="0",="0",="0",="PASS",="906000",="385877957",="1684706971",="-38",="11",="1684706971",="385877957",="-50",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056329815",="89551080157072791251",="Vivo",="PASS",="2",="14",="0.76",="PASS",="89550534400026554183",="Claro",="PASS",="-",="PASS",="755D189B0F874083",="PASS",="24A00124F7B55A002603DC174602D831",="PASS",="0A2C24F4",="PASS",="00051680001499FB",="PASS",="810D413C93F558089E272F2ECEE4FE22",
="2024-06-27",="03:56:33",="03:58:47",="hi-mix",="RI-0352",="FAIL",="FAIL",="25102381",="-",="0",="PASS",="446",="PASS",="10148",="PASS",="5333",="PASS",="4321",="PASS",="3266",="PASS",="1787",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148B0A",="-",="",
="2024-06-27",="04:01:43",="04:10:36",="hi-mix",="RI-0352",="PASS",="PASS",="25102381",="PASS",="5102381",="PASS",="684",="PASS",="10244",="PASS",="5333",="PASS",="4321",="PASS",="3256",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="1392902606",="1451462919",="-47",="9",="1451462919",="1392902606",="-48",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056319584",="89551080157072791251",="Vivo",="PASS",="2",="14",="0.77",="PASS",="89550534400026554514",="Claro",="PASS",="-",="PASS",="F2EC315B598DE182",="PASS",="AD35741D13D4CDA4388F86AB79E8C3E8",="PASS",="91E033BF",="PASS",="0005168000148B0A",="PASS",="C4C2B7879EC90D709BFD3157E2D73621",
="2024-06-27",="04:12:13",="04:22:16",="hi-mix",="RI-0352",="PASS",="PASS",="25102383",="PASS",="5102383",="PASS",="684",="PASS",="10340",="PASS",="5373",="PASS",="4379",="PASS",="3281",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="PASS",="906000",="1404206066",="942609528",="-40",="10",="942609528",="1404206066",="-48",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056320665",="89551080157072791251",="Vivo",="PASS",="2",="14",="0.74",="PASS",="89550534400026552799",="Claro",="PASS",="-",="PASS",="B2EAED71F3004D73",="PASS",="D966D95243363CCA529BE5961E9EFB33",="PASS",="5A85D171",="PASS",="0005168000148B15",="PASS",="B451C2D14003BCE04BE4BAA05A8D52CA",
="2024-06-27",="04:22:43",="04:24:44",="hi-mix",="RI-0352",="FAIL",="PASS",="25102545",="PASS",="5102545",="PASS",="676",="PASS",="10308",="PASS",="5333",="PASS",="4326",="PASS",="3251",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11737",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="TIMEOUT",="6200000F26D67028",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148DB6",="-",="",
="2024-06-27",="04:26:09",="04:27:50",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="04:28:55",="04:30:34",="hi-mix",="RI-0352",="FAIL",="PASS",="25102545",="PASS",="5102545",="PASS",="662",="PASS",="10276",="PASS",="5373",="PASS",="4331",="PASS",="3261",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11723",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148DB6",="-",="",
="2024-06-27",="04:30:56",="04:37:49",="hi-mix",="RI-0352",="PASS",="PASS",="25102545",="PASS",="5102545",="PASS",="330",="PASS",="10340",="PASS",="5353",="PASS",="4331",="PASS",="3256",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11709",="-",="0",="0",="0",="PASS",="906000",="1849147103",="1395244908",="-39",="11",="1395244908",="1849147103",="-49",="8",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056321036",="89551080157072791251",="Vivo",="PASS",="2",="14",="1.02",="PASS",="89550534400026552773",="Claro",="PASS",="-",="PASS",="D7B7C2BDA3564161",="PASS",="90DAFEC84420B31FAA436350E87A7B82",="PASS",="D433D3B4",="PASS",="0005168000148DB6",="PASS",="999EB2E4487195A2590D90674797C95B",
="2024-06-27",="04:39:26",="04:41:43",="hi-mix",="RI-0352",="FAIL",="PASS",="25102504",="PASS",="5102504",="PASS",="698",="PASS",="10308",="PASS",="5392",="PASS",="4379",="PASS",="3271",="PASS",="1811",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11695",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149925",="-",="",
="2024-06-27",="04:42:14",="04:43:23",="hi-mix",="RI-0352",="FAIL",="PASS",="25102504",="PASS",="5102504",="PASS",="452",="PASS",="10244",="PASS",="5383",="PASS",="4350",="PASS",="3310",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11695",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149925",="-",="",
="2024-06-27",="04:44:38",="04:46:37",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="04:46:56",="04:48:53",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="684",="PASS",="10244",="PASS",="5392",="PASS",="4316",="PASS",="3261",="PASS",="1787",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001492DF",="-",="",
="2024-06-27",="04:49:49",="04:58:06",="hi-mix",="RI-0352",="PASS",="PASS",="25102536",="PASS",="5102536",="PASS",="698",="PASS",="10244",="PASS",="5383",="PASS",="4316",="PASS",="3256",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11654",="-",="0",="0",="0",="PASS",="906000",="326529398",="498637676",="-36",="11",="498637676",="326529398",="-43",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056336810",="89551080157072791251",="Vivo",="PASS",="2",="15",="0.69",="PASS",="89550534400026551619",="Claro",="PASS",="-",="PASS",="436AC15119EA71BE",="PASS",="2DC288EBB21DB0DCA2D12C5CBBFD80E8",="PASS",="B6C390B4",="PASS",="00051680001492DF",="PASS",="2A2FC0C54899A16F234386444EDB952C",
="2024-06-27",="04:59:01",="05:00:35",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="05:01:11",="05:03:11",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="05:03:47",="05:12:42",="hi-mix",="RI-0352",="PASS",="PASS",="25102643",="PASS",="5102643",="PASS",="658",="PASS",="10212",="PASS",="5363",="PASS",="4350",="PASS",="3266",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="1593149020",="1794264124",="-47",="11",="1794264124",="1593149020",="-55",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056328650",="89551080357045373621",="Vivo",="PASS",="2",="14",="0.76",="PASS",="89550534400026551635",="Claro",="PASS",="-",="PASS",="C15519FDCB983CF9",="PASS",="EB7D9239BA39B10E65FD9394F7F8EE61",="PASS",="9972F71B",="PASS",="0005168000148B1E",="PASS",="B4E4F41346904BD052864BA2B9250543",
="2024-06-27",="05:12:59",="05:15:04",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="704",="PASS",="10244",="PASS",="5353",="PASS",="4331",="PASS",="3266",="PASS",="1767",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000149285",="-",="",
="2024-06-27",="05:15:42",="05:26:10",="hi-mix",="RI-0352",="PASS",="PASS",="25102677",="PASS",="5102677",="PASS",="422",="PASS",="10244",="PASS",="5353",="PASS",="4326",="PASS",="3266",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11737",="-",="0",="0",="0",="PASS",="906000",="250270216",="1831898379",="-44",="10",="1831898379",="250270216",="-50",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056333528",="89551080357045373621",="Vivo",="PASS",="2",="19",="0.61",="PASS",="89550534400026551882",="Claro",="PASS",="-",="PASS",="23E3BF7E17E87401",="PASS",="A71583B499CDEF40EB57DB6844B12E08",="PASS",="2CDEA81B",="PASS",="0005168000149285",="PASS",="E803E3B9CEC2F662873AF16D7BFDAC59",
="2024-06-27",="05:53:47",="06:04:12",="hi-mix",="RI-0352",="PASS",="PASS",="25102684",="PASS",="5102684",="PASS",="676",="PASS",="10244",="PASS",="5383",="PASS",="4345",="PASS",="3271",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11515",="-",="0",="0",="0",="PASS",="906000",="412359556",="1916847306",="-47",="11",="1916847306",="412359556",="-50",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056329252",="89551080357045373621",="Vivo",="PASS",="1",="15",="0.69",="PASS",="89550534400026551866",="Claro",="PASS",="-",="PASS",="0C1B8D09C353A8BD",="PASS",="E23722D32EBF09C534F54ED8840C1A9E",="PASS",="4B1E31FE",="PASS",="0005168000148C3C",="PASS",="F19E90679185E060B9A2FA5F4F1042F0",
="2024-06-27",="06:04:21",="06:12:44",="hi-mix",="RI-0352",="PASS",="PASS",="25102610",="PASS",="5102610",="PASS",="656",="PASS",="10308",="PASS",="5383",="PASS",="4350",="PASS",="3266",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11723",="-",="0",="0",="0",="PASS",="906000",="2140287833",="1500085935",="-41",="11",="1500085935",="2140287833",="-53",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056322331",="89551080357045373621",="Vivo",="PASS",="1",="14",="0.66",="PASS",="89550534400026551767",="Claro",="PASS",="-",="PASS",="753B6904695F9E60",="PASS",="F46BAB30C98C1181549CAFDF624277E6",="PASS",="F977C565",="PASS",="000516800014981F",="PASS",="591C5630C3FC2F60E88B824A9999587D",
="2024-06-27",="06:13:31",="06:14:52",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="422",="PASS",="10212",="PASS",="5383",="PASS",="4370",="PASS",="3261",="PASS",="1772",="PASS",="FAIL",="NACK",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="06:16:09",="06:17:53",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="06:20:15",="06:35:18",="hi-mix",="RI-0352",="PASS",="PASS",="25102646",="PASS",="5102646",="PASS",="328",="PASS",="10308",="PASS",="5363",="PASS",="4345",="PASS",="3281",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="212371533",="814169907",="-42",="11",="814169907",="212371533",="-48",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056318925",="89551080357045373621",="Vivo",="PASS",="2",="18",="0.57",="PASS",="89550534400026561311",="Claro",="PASS",="-",="PASS",="1B55AA2086F6B356",="PASS",="C93685D67CC6221EBB327148E4554338",="PASS",="9F8F03A8",="PASS",="0005168000148B4D",="PASS",="427B3EA364C434DD7A3A9968F630FF90",
="2024-06-27",="06:35:38",="06:36:40",="hi-mix",="RI-0352",="FAIL",="PASS",="25102459",="PASS",="5102459",="PASS",="312",="PASS",="10340",="PASS",="5363",="PASS",="4360",="PASS",="3256",="PASS",="1772",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014993C",="-",="",
="2024-06-27",="06:37:51",="06:51:50",="hi-mix",="RI-0352",="FAIL",="PASS",="25102459",="PASS",="5102459",="PASS",="298",="PASS",="10340",="PASS",="5373",="PASS",="4365",="PASS",="3271",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="TIMEOUT",="906000",="",="1991273820",="0",="0",="",="1102397524",="0",="0",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014993C",="-",="",
="2024-06-27",="06:52:23",="07:03:20",="hi-mix",="RI-0352",="PASS",="PASS",="25102474",="PASS",="5102474",="PASS",="422",="PASS",="10308",="PASS",="5392",="PASS",="4379",="PASS",="3305",="PASS",="1816",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="1354699701",="1240549775",="-45",="10",="1240549775",="1354699701",="-49",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056332595",="89551080357045373621",="Vivo",="PASS",="2",="14",="0.72",="PASS",="89550534400026551817",="Claro",="PASS",="-",="PASS",="44D5F3A8C94AB3B4",="PASS",="4BBCA4E883CDA026E24550AF4DE43077",="PASS",="9BA45EFB",="PASS",="00051680001499A0",="PASS",="07A081D8A7D171B2BC8B310BEAE749C0",
="2024-06-27",="07:03:51",="07:05:37",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="07:06:32",="07:12:46",="hi-mix",="RI-0352",="FAIL",="PASS",="25102664",="PASS",="5102664",="PASS",="400",="PASS",="10276",="PASS",="5333",="PASS",="4326",="PASS",="3261",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11668",="-",="0",="0",="0",="PASS",="906000",="1959385596",="1552865389",="-50",="10",="1552865389",="1959385596",="-59",="8",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056336679",="89551080357045373621",="Vivo",="FAIL",="2",="14",="0.74",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148B3C",="-",="",
="2024-06-27",="07:13:28",="07:15:10",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="07:16:16",="07:17:57",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="07:19:01",="07:20:38",="hi-mix",="RI-0352",="FAIL",="PASS",="25102668",="PASS",="5102668",="PASS",="318",="PASS",="10340",="PASS",="5392",="PASS",="4365",="PASS",="3261",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="FAIL",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148C2C",="-",="",
="2024-06-27",="07:21:49",="07:31:28",="hi-mix",="RI-0352",="FAIL",="PASS",="25102668",="PASS",="5102668",="PASS",="324",="PASS",="10340",="PASS",="5392",="PASS",="4360",="PASS",="3256",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="905285112",="1503529225",="-41",="11",="1503529225",="905285112",="-48",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="TIMEOUT",="0",="0",="865413056334807",="89551080357045373621",="Vivo",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148C2C",="-",="",
="2024-06-27",="07:46:23",="07:54:02",="hi-mix",="RI-0352",="PASS",="PASS",="25102668",="PASS",="5102668",="PASS",="420",="PASS",="10308",="PASS",="5383",="PASS",="4355",="PASS",="3251",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="1922759832",="1503716611",="-36",="10",="1503716611",="1922759832",="-44",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056334807",="89551080357045373621",="Vivo",="PASS",="2",="13",="0.76",="PASS",="89550534400026561220",="Claro",="PASS",="-",="PASS",="1D5152F987137CAD",="PASS",="192CB3E9EE224AB8841E9C34F546BC76",="PASS",="CCD941D3",="PASS",="0005168000148C2C",="PASS",="699A562CDE94F3360BC5F140572C6118",
="2024-06-27",="07:54:35",="07:56:12",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="07:58:04",="07:59:50",="hi-mix",="RI-0352",="FAIL",="PASS",="25102453",="PASS",="5102453",="PASS",="668",="PASS",="10244",="PASS",="5324",="PASS",="4350",="PASS",="3261",="PASS",="1777",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0011",="11111",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014994B",="-",="",
="2024-06-27",="08:01:50",="08:03:31",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-27",="08:16:57",="08:19:13",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="656",="PASS",="10308",="PASS",="5373",="PASS",="4360",="PASS",="3261",="PASS",="1777",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148CF4",="-",="",
