sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-06-28",="07:29:57",="07:40:10",="hi-mix",="RI-0352",="PASS",="PASS",="25102662",="PASS",="5102662",="PASS",="648",="PASS",="10244",="PASS",="5353",="PASS",="4350",="PASS",="3261",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="379728902",="391616509",="-36",="11",="391616509",="379728902",="-47",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056321457",="89551080157072791251",="Vivo",="PASS",="1",="12",="0.82",="PASS",="89550534400026554456",="Claro",="PASS",="-",="PASS",="2503E728B95AE198",="PASS",="DBF08E1C1101959ABCCE3ED922D3D3D2",="PASS",="B600E941",="PASS",="00051680001499F1",="PASS",="6BBF48EC06C2A4DB51BED968EA67E969",
="2024-06-28",="07:40:35",="07:42:20",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-28",="07:43:23",="07:54:40",="hi-mix",="RI-0352",="PASS",="PASS",="25102493",="PASS",="5102493",="PASS",="420",="PASS",="10244",="PASS",="5383",="PASS",="4360",="PASS",="3271",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="1424383066",="1300393620",="-49",="9",="1300393620",="1424383066",="-48",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056320798",="89551080157072791251",="Vivo",="PASS",="1",="13",="0.66",="PASS",="89550534400026554498",="Claro",="PASS",="-",="PASS",="4BBC3E7397B3A128",="PASS",="4B7E5A75BD0FA6CF5EC554AC3BC485F7",="PASS",="A8E4083D",="PASS",="00051680001499ED",="PASS",="8A4EA825173B1D2BC406685FF2FBB4AD",
="2024-06-28",="07:54:51",="08:03:20",="hi-mix",="RI-0352",="PASS",="PASS",="25102553",="PASS",="5102553",="PASS",="426",="PASS",="10276",="PASS",="5412",="PASS",="4345",="PASS",="3266",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="PASS",="906000",="1567964816",="2034058818",="-38",="11",="2034058818",="1567964816",="-46",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="13",="99",="865413055947187",="89551080157072791251",="Vivo",="PASS",="1",="10",="0.94",="PASS",="89550534400026552567",="Claro",="PASS",="-",="PASS",="0F794E38932D23FA",="PASS",="36C024BA389885B940212C2D749039BF",="PASS",="59C83E66",="PASS",="00051680001499B6",="PASS",="00B5CEC72728A7117E14BEC2B608A6EF",
="2024-06-28",="08:05:43",="08:15:38",="hi-mix",="RI-0352",="PASS",="PASS",="25102498",="PASS",="5102498",="PASS",="656",="PASS",="10308",="PASS",="5451",="PASS",="4331",="PASS",="3276",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11349",="-",="0",="0",="0",="PASS",="906000",="536688146",="1016868750",="-44",="11",="1016868750",="536688146",="-49",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056319824",="89551080157072791251",="Vivo",="PASS",="1",="9",="0.86",="PASS",="89550534400026552591",="Claro",="PASS",="-",="PASS",="CC5BADE228B179C7",="PASS",="DCE1F351422DBE92FBBCA6B297B07FA8",="PASS",="E8C88EBF",="PASS",="0005168000148D06",="PASS",="9CC6A348AB26E979A8B34D3227AA1BB2",
="2024-06-28",="08:16:04",="08:24:52",="hi-mix",="RI-0352",="PASS",="PASS",="25102540",="PASS",="5102540",="PASS",="642",="PASS",="10308",="PASS",="5402",="PASS",="4340",="PASS",="3281",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="1663587114",="738579848",="-38",="11",="738579848",="1663587114",="-48",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056319576",="89551080157072791251",="Vivo",="PASS",="2",="11",="0.87",="PASS",="89550534400026552500",="Claro",="PASS",="-",="PASS",="E508EBA6A74465B3",="PASS",="3B0B0AB62CE1E6BA16BD8944AA28B9E8",="PASS",="941DE125",="PASS",="0005168000148E52",="PASS",="752013205E2AD881E6F4D4FCB93CD8AA",
="2024-06-28",="08:25:29",="08:33:18",="hi-mix",="RI-0352",="FAIL",="PASS",="25102419",="PASS",="5102419",="PASS",="430",="PASS",="10276",="PASS",="5441",="PASS",="4360",="PASS",="3305",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="1466255708",="2090935385",="-40",="11",="2090935385",="1466255708",="-48",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056327553",="89551080157072791251",="Vivo",="PASS",="2",="12",="0.93",="PASS",="89550534400026552534",="Claro",="TIMEOUT",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148E5E",="-",="",
="2024-06-28",="08:33:53",="08:56:40",="hi-mix",="RI-0352",="FAIL",="PASS",="25102478",="PASS",="5102478",="PASS",="432",="PASS",="10308",="PASS",="5373",="PASS",="4335",="PASS",="3266",="PASS",="1762",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="1716346129",="847726311",="-39",="10",="847726311",="1716346129",="-46",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056321259",="89551080157072791251",="Vivo",="PASS",="1",="13",="0.72",="PASS",="89550534400026552476",="Claro",="TIMEOUT",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148DD0",="-",="",
="2024-06-28",="08:57:33",="08:59:35",="hi-mix",="RI-0352",="FAIL",="PASS",="25102557",="PASS",="5102557",="PASS",="662",="PASS",="10308",="PASS",="5363",="PASS",="4355",="PASS",="3261",="PASS",="1777",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148DBF",="-",="",
="2024-06-28",="09:02:36",="09:04:36",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="PASS",="666",="PASS",="10308",="PASS",="5392",="PASS",="4326",="PASS",="3266",="PASS",="1782",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="TIMEOUT",="",="-",="",
="2024-06-28",="09:12:07",="09:23:25",="hi-mix",="RI-0352",="PASS",="PASS",="25102434",="PASS",="5102434",="PASS",="452",="PASS",="10308",="PASS",="5353",="PASS",="4355",="PASS",="3251",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11668",="-",="0",="0",="0",="PASS",="906000",="2112168895",="1344574434",="-37",="11",="1344574434",="2112168895",="-45",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056327611",="89551080357045373621",="Vivo",="PASS",="2",="13",="0.71",="PASS",="89550534400026552575",="Claro",="PASS",="-",="PASS",="D7EFD1931F01A55F",="PASS",="B66BFD1AEDB0DEF0C3947FFF6FF8854C",="PASS",="64E4260B",="PASS",="0005168000148E51",="PASS",="EB066ACC5181CB3AE7B3545B8DE7BC0B",
="2024-06-28",="09:23:47",="09:33:35",="hi-mix",="RI-0352",="FAIL",="PASS",="25102573",="PASS",="5102573",="PASS",="528",="PASS",="10276",="PASS",="5402",="PASS",="4326",="PASS",="3281",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="1196044137",="253498488",="-43",="11",="253498488",="1196044137",="-51",="8",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056320301",="89551080157072791251",="Vivo",="PASS",="1",="9",="0.99",="PASS",="89550534400026552765",="Claro",="TIMEOUT",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148E5F",="-",="",
="2024-06-28",="10:13:38",="10:15:16",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-06-28",="10:21:10",="10:23:22",="hi-mix",="RI-0352",="FAIL",="PASS",="25102943",="PASS",="5102943",="PASS",="656",="PASS",="10244",="PASS",="5373",="PASS",="4345",="PASS",="3256",="PASS",="1762",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148E9E",="-",="",
="2024-06-28",="11:39:11",="11:41:15",="hi-mix",="RI-0352",="FAIL",="PASS",="25102874",="PASS",="5102874",="PASS",="452",="PASS",="10212",="PASS",="5343",="PASS",="4355",="PASS",="3271",="PASS",="1787",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0011",="11111",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148D40",="-",="",
="2024-06-28",="11:42:42",="11:44:44",="hi-mix",="RI-0352",="FAIL",="PASS",="25102915",="PASS",="5102915",="PASS",="622",="PASS",="10276",="PASS",="5363",="PASS",="4340",="PASS",="3286",="PASS",="1782",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148DFF",="-",="",
="2024-06-28",="11:48:25",="11:50:16",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="610",="PASS",="10148",="PASS",="5343",="PASS",="4335",="PASS",="3256",="PASS",="1767",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001499AB",="-",="",
="2024-06-28",="11:50:50",="12:00:32",="hi-mix",="RI-0352",="PASS",="PASS",="25102966",="PASS",="5102966",="PASS",="2490",="PASS",="10116",="PASS",="5343",="PASS",="4340",="PASS",="3266",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1412800584",="544444223",="-40",="12",="544444223",="1412800584",="-47",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="14",="99",="865413056352726",="89551080157094740260",="Vivo",="PASS",="1",="13",="0.76",="PASS",="89550534400026553185",="Claro",="PASS",="-",="PASS",="FAA89862E5DFC715",="PASS",="B0E4EE0A6C645049E24D003EEBD6927A",="PASS",="C2A2F93D",="PASS",="00051680001499AB",="PASS",="D95BBB3D372CE14A40A3B339A6AD9779",
="2024-06-28",="12:00:43",="12:10:44",="hi-mix",="RI-0352",="PASS",="PASS",="25102950",="PASS",="5102950",="PASS",="422",="PASS",="10308",="PASS",="5402",="PASS",="4340",="PASS",="3266",="PASS",="1762",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11432",="-",="0",="0",="0",="PASS",="906000",="1177204715",="1999235571",="-37",="12",="1999235571",="1177204715",="-44",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056320913",="89551080157094740260",="Vivo",="PASS",="2",="14",="0.73",="PASS",="89550534400026552153",="Claro",="PASS",="-",="PASS",="294F57AA507E4BCB",="PASS",="AFBA18EB03731312BB33C667238AB63B",="PASS",="8F2FA2EA",="PASS",="0005168000148DDC",="PASS",="3CEFD2FC472634B201E6BC95EA1424EA",
="2024-06-28",="12:11:18",="12:13:20",="hi-mix",="RI-0352",="FAIL",="PASS",="25102967",="PASS",="5102967",="PASS",="642",="PASS",="10276",="PASS",="5343",="PASS",="4326",="PASS",="3251",="PASS",="1787",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148E9C",="-",="",
="2024-06-28",="12:15:03",="12:27:18",="hi-mix",="RI-0352",="FAIL",="PASS",="25102911",="PASS",="5102911",="PASS",="648",="PASS",="10276",="PASS",="5392",="PASS",="4360",="PASS",="3286",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="1452611608",="1948916664",="-45",="12",="1948916664",="1452611608",="-49",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="13",="99",="865413056347064",="89551080157094740260",="Vivo",="PASS",="2",="14",="0.74",="PASS",="89550534400026552039",="Claro",="TIMEOUT",="-",="-",="",="-",="",="-",="",="PASS",="000516800014997D",="-",="",
="2024-06-28",="12:27:51",="12:35:29",="hi-mix",="RI-0352",="FAIL",="PASS",="25102871",="PASS",="5102871",="PASS",="432",="PASS",="10340",="PASS",="5353",="PASS",="4350",="PASS",="3266",="PASS",="1762",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11668",="-",="0",="0",="0",="PASS",="906000",="438370778",="411626286",="-39",="11",="411626286",="438370778",="-46",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="13",="99",="865413056346033",="89551080157094740260",="Vivo",="PASS",="2",="14",="0.82",="PASS",="89550534400026552195",="Claro",="TIMEOUT",="-",="-",="",="-",="",="-",="",="PASS",="0005168000148E38",="-",="",
="2024-06-28",="13:07:36",="13:17:59",="hi-mix",="RI-0352",="PASS",="PASS",="25102849",="PASS",="5102849",="PASS",="708",="PASS",="10244",="PASS",="5432",="PASS",="4399",="PASS",="3310",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="-",="0",="0",="0",="PASS",="906000",="1567828997",="1130572160",="-45",="11",="1130572160",="1567828997",="-50",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056351157",="89551080357045373621",="Vivo",="PASS",="2",="13",="0.80",="PASS",="89550534400026552310",="Claro",="PASS",="-",="PASS",="3DC0CE5749D9D656",="PASS",="1E61A9806E318C03D5599C14734E0C8D",="PASS",="EB0B9AAE",="PASS",="00051680001499CE",="PASS",="1CC607D3E79DC9A214AC47C889DC46AF",
="2024-06-28",="13:19:13",="13:31:02",="hi-mix",="RI-0352",="PASS",="PASS",="25102872",="PASS",="5102872",="PASS",="622",="PASS",="10212",="PASS",="5343",="PASS",="4335",="PASS",="3266",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="1272885871",="398881980",="-38",="11",="398881980",="1272885871",="-46",="8",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="11",="99",="865413056351314",="89551080357045373621",="Vivo",="PASS",="1",="13",="0.80",="PASS",="89550534400026552260",="Claro",="PASS",="-",="PASS",="C329AE875FF54001",="PASS",="186FB945101008E47E380E939B2BB2DB",="PASS",="70580C1F",="PASS",="00051680001499D1",="PASS",="CCFD124D991E6CFFC02802303299FB12",
